Store,Product,Date,Sales
S3,P3,2022-06-28,91
S3,P4,2022-06-28,82
S3,P5,2022-06-28,98
S4,P1,2022-06-28,59
S4,P2,2022-06-28,58
S4,P3,2022-06-28,73
S4,P4,2022-06-28,94
S4,P5,2022-06-28,71
S5,P1,2022-06-28,55
S5,P2,2022-06-28,86
S5,P3,2022-06-28,72
S5,P4,2022-06-28,56
S5,P5,2022-06-28,87
S1,P1,2022-06-29,60
S1,P2,2022-06-29,92
S1,P3,2022-06-29,70
S1,P4,2022-06-29,59
S1,P5,2022-06-29,73
S2,P1,2022-06-29,79
S2,P2,2022-06-29,50
S2,P3,2022-06-29,100
S2,P4,2022-06-29,59
S2,P5,2022-06-29,100
S3,P1,2022-06-29,70
S3,P2,2022-06-29,63
S3,P3,2022-06-29,92
S3,P4,2022-06-29,56
S3,P5,2022-06-29,92
S4,P1,2022-06-29,94
S4,P2,2022-06-29,63
S4,P3,2022-06-29,95
S4,P4,2022-06-29,65
S4,P5,2022-06-29,82
S5,P1,2022-06-29,73
S5,P2,2022-06-29,52
S5,P3,2022-06-29,56
S5,P4,2022-06-29,66
S5,P5,2022-06-29,91
S1,P1,2022-06-30,50
S1,P2,2022-06-30,75
S1,P3,2022-06-30,96
S1,P4,2022-06-30,61
S1,P5,2022-06-30,59
S2,P1,2022-06-30,77
S2,P2,2022-06-30,64
S2,P3,2022-06-30,79
S2,P4,2022-06-30,87
S2,P5,2022-06-30,74
S3,P1,2022-06-30,80
S3,P2,2022-06-30,77
S3,P3,2022-06-30,98
S3,P4,2022-06-30,82
S3,P5,2022-06-30,64
S4,P1,2022-06-30,83
S4,P2,2022-06-30,53
S4,P3,2022-06-30,79
S4,P4,2022-06-30,67
S4,P5,2022-06-30,90
S5,P1,2022-06-30,91
S5,P2,2022-06-30,51
S5,P3,2022-06-30,74
S5,P4,2022-06-30,56
S5,P5,2022-06-30,50
S1,P1,2022-07-01,93
S1,P2,2022-07-01,78
S1,P3,2022-07-01,63
S1,P4,2022-07-01,82
S1,P5,2022-07-01,76
S2,P1,2022-07-01,82
S2,P2,2022-07-01,70
S2,P3,2022-07-01,57
S2,P4,2022-07-01,52
S2,P5,2022-07-01,51
S3,P1,2022-07-01,99
S3,P2,2022-07-01,76
S3,P3,2022-07-01,58
S3,P4,2022-07-01,75
S3,P5,2022-07-01,81
S4,P1,2022-07-01,100
S4,P2,2022-07-01,69
S4,P3,2022-07-01,100
S4,P4,2022-07-01,89
S4,P5,2022-07-01,50
S5,P1,2022-07-01,63
S5,P2,2022-07-01,58
S5,P3,2022-07-01,59
S5,P4,2022-07-01,100
S5,P5,2022-07-01,85
S1,P1,2022-07-02,99
S1,P2,2022-07-02,62
S1,P3,2022-07-02,78
S1,P4,2022-07-02,98
S1,P5,2022-07-02,63
S2,P1,2022-07-02,88
S2,P2,2022-07-02,59
S2,P3,2022-07-02,56
S2,P4,2022-07-02,60
S2,P5,2022-07-02,71
S3,P1,2022-07-02,54
S3,P2,2022-07-02,61
S3,P3,2022-07-02,63
S3,P4,2022-07-02,50
S3,P5,2022-07-02,55
S4,P1,2022-07-02,95
S4,P2,2022-07-02,100
S4,P3,2022-07-02,58
S4,P4,2022-07-02,82
S4,P5,2022-07-02,89
S5,P1,2022-07-02,66
S5,P2,2022-07-02,76
S5,P3,2022-07-02,74
S5,P4,2022-07-02,67
S5,P5,2022-07-02,51
S1,P1,2022-07-03,50
S1,P2,2022-07-03,61
S1,P3,2022-07-03,82
S1,P4,2022-07-03,77
S1,P5,2022-07-03,96
S2,P1,2022-07-03,84
S2,P2,2022-07-03,74
S2,P3,2022-07-03,99
S2,P4,2022-07-03,84
S2,P5,2022-07-03,95
S3,P1,2022-07-03,77
S3,P2,2022-07-03,66
S3,P3,2022-07-03,78
S3,P4,2022-07-03,90
S3,P5,2022-07-03,55
S4,P1,2022-07-03,85
S4,P2,2022-07-03,60
S4,P3,2022-07-03,92
S4,P4,2022-07-03,69
S4,P5,2022-07-03,96
S5,P1,2022-07-03,78
S5,P2,2022-07-03,79
S5,P3,2022-07-03,82
S5,P4,2022-07-03,62
S5,P5,2022-07-03,67
S1,P1,2022-07-04,69
S1,P2,2022-07-04,53
S1,P3,2022-07-04,72
S1,P4,2022-07-04,61
S1,P5,2022-07-04,66
S2,P1,2022-07-04,84
S2,P2,2022-07-04,78
S2,P3,2022-07-04,89
S2,P4,2022-07-04,94
S2,P5,2022-07-04,50
S3,P1,2022-07-04,83
S3,P2,2022-07-04,68
S3,P3,2022-07-04,81
S3,P4,2022-07-04,65
S3,P5,2022-07-04,100
S4,P1,2022-07-04,52
S4,P2,2022-07-04,65
S4,P3,2022-07-04,81
S4,P4,2022-07-04,99
S4,P5,2022-07-04,89
S5,P1,2022-07-04,91
S5,P2,2022-07-04,75
S5,P3,2022-07-04,96
S5,P4,2022-07-04,58
S5,P5,2022-07-04,55
S1,P1,2022-07-05,76
S1,P2,2022-07-05,100
S1,P3,2022-07-05,66
S1,P4,2022-07-05,92
S1,P5,2022-07-05,74
S2,P1,2022-07-05,66
S2,P2,2022-07-05,76
S2,P3,2022-07-05,57
S2,P4,2022-07-05,95
S2,P5,2022-07-05,93
S3,P1,2022-07-05,91
S3,P2,2022-07-05,62
S3,P3,2022-07-05,74
S3,P4,2022-07-05,52
S3,P5,2022-07-05,87
S4,P1,2022-07-05,97
S4,P2,2022-07-05,71
S4,P3,2022-07-05,97
S4,P4,2022-07-05,91
S4,P5,2022-07-05,52
S5,P1,2022-07-05,85
S5,P2,2022-07-05,93
S5,P3,2022-07-05,66
S5,P4,2022-07-05,92
S5,P5,2022-07-05,73
S1,P1,2022-07-06,52
S1,P2,2022-07-06,99
S1,P3,2022-07-06,58
S1,P4,2022-07-06,51
S1,P5,2022-07-06,74
S2,P1,2022-07-06,53
S2,P2,2022-07-06,55
S2,P3,2022-07-06,91
S2,P4,2022-07-06,100
S2,P5,2022-07-06,86
S3,P1,2022-07-06,78
S3,P2,2022-07-06,84
S3,P3,2022-07-06,92
S3,P4,2022-07-06,54
S3,P5,2022-07-06,81
S4,P1,2022-07-06,85
S4,P2,2022-07-06,87
S4,P3,2022-07-06,88
S4,P4,2022-07-06,62
S4,P5,2022-07-06,55
S5,P1,2022-07-06,57
S5,P2,2022-07-06,78
S5,P3,2022-07-06,93
S5,P4,2022-07-06,76
S5,P5,2022-07-06,87
S1,P1,2022-07-07,63
S1,P2,2022-07-07,52
S1,P3,2022-07-07,81
S1,P4,2022-07-07,86
S1,P5,2022-07-07,74
S2,P1,2022-07-07,68
S2,P2,2022-07-07,71
S2,P3,2022-07-07,53
S2,P4,2022-07-07,56
S2,P5,2022-07-07,98
S3,P1,2022-07-07,88
S3,P2,2022-07-07,58
S3,P3,2022-07-07,88
S3,P4,2022-07-07,51
S3,P5,2022-07-07,83
S4,P1,2022-07-07,67
S4,P2,2022-07-07,88
S4,P3,2022-07-07,68
S4,P4,2022-07-07,85
S4,P5,2022-07-07,100
S5,P1,2022-07-07,62
S5,P2,2022-07-07,86
S5,P3,2022-07-07,60
S5,P4,2022-07-07,77
S5,P5,2022-07-07,64
S1,P1,2022-07-08,62
S1,P2,2022-07-08,98
S1,P3,2022-07-08,94
S1,P4,2022-07-08,56
S1,P5,2022-07-08,93
S2,P1,2022-07-08,98
S2,P2,2022-07-08,73
S2,P3,2022-07-08,86
S2,P4,2022-07-08,100
S2,P5,2022-07-08,50
S3,P1,2022-07-08,54
S3,P2,2022-07-08,91
S3,P3,2022-07-08,97
S3,P4,2022-07-08,65
S3,P5,2022-07-08,52
S4,P1,2022-07-08,76
S4,P2,2022-07-08,52
S4,P3,2022-07-08,78
S4,P4,2022-07-08,66
S4,P5,2022-07-08,72
S5,P1,2022-07-08,88
S5,P2,2022-07-08,73
S5,P3,2022-07-08,63
S5,P4,2022-07-08,56
S5,P5,2022-07-08,89
S1,P1,2022-07-09,87
S1,P2,2022-07-09,91
S1,P3,2022-07-09,60
S1,P4,2022-07-09,85
S1,P5,2022-07-09,52
S2,P1,2022-07-09,95
S2,P2,2022-07-09,59
S2,P3,2022-07-09,56
S2,P4,2022-07-09,87
S2,P5,2022-07-09,54
S3,P1,2022-07-09,58
S3,P2,2022-07-09,74
S3,P3,2022-07-09,66
S3,P4,2022-07-09,59
S3,P5,2022-07-09,54
S4,P1,2022-07-09,88
S4,P2,2022-07-09,90
S4,P3,2022-07-09,67
S4,P4,2022-07-09,71
S4,P5,2022-07-09,62
S5,P1,2022-07-09,51
S5,P2,2022-07-09,93
S5,P3,2022-07-09,94
S5,P4,2022-07-09,70
S5,P5,2022-07-09,76
S1,P1,2022-07-10,89
S1,P2,2022-07-10,56
S1,P3,2022-07-10,97
S1,P4,2022-07-10,70
S1,P5,2022-07-10,51
S2,P1,2022-07-10,70
S2,P2,2022-07-10,63
S2,P3,2022-07-10,72
S2,P4,2022-07-10,86
S2,P5,2022-07-10,94
S3,P1,2022-07-10,68
S3,P2,2022-07-10,52
S3,P3,2022-07-10,60
S3,P4,2022-07-10,69
S3,P5,2022-07-10,83
S4,P1,2022-07-10,90
S4,P2,2022-07-10,61
S4,P3,2022-07-10,72
S4,P4,2022-07-10,58
S4,P5,2022-07-10,72
S5,P1,2022-07-10,96
S5,P2,2022-07-10,75
S5,P3,2022-07-10,86
S5,P4,2022-07-10,97
S5,P5,2022-07-10,78
S1,P1,2022-07-11,84
S1,P2,2022-07-11,65
S1,P3,2022-07-11,76
S1,P4,2022-07-11,71
S1,P5,2022-07-11,83
S2,P1,2022-07-11,96
S2,P2,2022-07-11,90
S2,P3,2022-07-11,65
S2,P4,2022-07-11,94
S2,P5,2022-07-11,67
S3,P1,2022-07-11,92
S3,P2,2022-07-11,85
S3,P3,2022-07-11,99
S3,P4,2022-07-11,63
S3,P5,2022-07-11,54
S4,P1,2022-07-11,77
S4,P2,2022-07-11,98
S4,P3,2022-07-11,51
S4,P4,2022-07-11,82
S4,P5,2022-07-11,60
S5,P1,2022-07-11,50
S5,P2,2022-07-11,69
S5,P3,2022-07-11,95
S5,P4,2022-07-11,82
S5,P5,2022-07-11,81
S1,P1,2022-07-12,69
S1,P2,2022-07-12,74
S1,P3,2022-07-12,69
S1,P4,2022-07-12,84
S1,P5,2022-07-12,55
S2,P1,2022-07-12,94
S2,P2,2022-07-12,78
S2,P3,2022-07-12,88
S2,P4,2022-07-12,69
S2,P5,2022-07-12,100
S3,P1,2022-07-12,88
S3,P2,2022-07-12,65
S3,P3,2022-07-12,69
S3,P4,2022-07-12,96
S3,P5,2022-07-12,97
S4,P1,2022-07-12,84
S4,P2,2022-07-12,83
S4,P3,2022-07-12,92
S4,P4,2022-07-12,97
S4,P5,2022-07-12,57
S5,P1,2022-07-12,65
S5,P2,2022-07-12,93
S5,P3,2022-07-12,65
S5,P4,2022-07-12,97
S5,P5,2022-07-12,77
S1,P1,2022-07-13,85
S1,P2,2022-07-13,92
S1,P3,2022-07-13,55
S1,P4,2022-07-13,56
S1,P5,2022-07-13,86
S2,P1,2022-07-13,51
S2,P2,2022-07-13,97
S2,P3,2022-07-13,100
S2,P4,2022-07-13,90
S2,P5,2022-07-13,62
S3,P1,2022-07-13,70
S3,P2,2022-07-13,71
S3,P3,2022-07-13,58
S3,P4,2022-07-13,99
S3,P5,2022-07-13,70
S4,P1,2022-07-13,57
S4,P2,2022-07-13,55
S4,P3,2022-07-13,64
S4,P4,2022-07-13,62
S4,P5,2022-07-13,96
S5,P1,2022-07-13,81
S5,P2,2022-07-13,57
S5,P3,2022-07-13,50
S5,P4,2022-07-13,79
S5,P5,2022-07-13,75
S1,P1,2022-07-14,85
S1,P2,2022-07-14,69
S1,P3,2022-07-14,69
S1,P4,2022-07-14,53
S1,P5,2022-07-14,86
S2,P1,2022-07-14,90
S2,P2,2022-07-14,92
S2,P3,2022-07-14,87
S2,P4,2022-07-14,66
S2,P5,2022-07-14,77
S3,P1,2022-07-14,58
S3,P2,2022-07-14,62
S3,P3,2022-07-14,57
S3,P4,2022-07-14,64
S3,P5,2022-07-14,78
S4,P1,2022-07-14,60
S4,P2,2022-07-14,77
S4,P3,2022-07-14,87
S4,P4,2022-07-14,83
S4,P5,2022-07-14,79
S5,P1,2022-07-14,100
S5,P2,2022-07-14,53
S5,P3,2022-07-14,67
S5,P4,2022-07-14,61
S5,P5,2022-07-14,82
S1,P1,2022-07-15,92
S1,P2,2022-07-15,84
S1,P3,2022-07-15,69
S1,P4,2022-07-15,84
S1,P5,2022-07-15,81
S2,P1,2022-07-15,82
S2,P2,2022-07-15,83
S2,P3,2022-07-15,86
S2,P4,2022-07-15,65
S2,P5,2022-07-15,54
S3,P1,2022-07-15,53
S3,P2,2022-07-15,59
S3,P3,2022-07-15,65
S3,P4,2022-07-15,96
S3,P5,2022-07-15,63
S4,P1,2022-07-15,86
S4,P2,2022-07-15,92
S4,P3,2022-07-15,56
S4,P4,2022-07-15,81
S4,P5,2022-07-15,88
S5,P1,2022-07-15,80
S5,P2,2022-07-15,95
S5,P3,2022-07-15,61
S5,P4,2022-07-15,98
S5,P5,2022-07-15,84
S1,P1,2022-07-16,82
S1,P2,2022-07-16,60
S1,P3,2022-07-16,100
S1,P4,2022-07-16,79
S1,P5,2022-07-16,97
S2,P1,2022-07-16,96
S2,P2,2022-07-16,86
S2,P3,2022-07-16,50
S2,P4,2022-07-16,73
S2,P5,2022-07-16,60
S3,P1,2022-07-16,69
S3,P2,2022-07-16,73
S3,P3,2022-07-16,77
S3,P4,2022-07-16,69
S3,P5,2022-07-16,97
S4,P1,2022-07-16,93
S4,P2,2022-07-16,58
S4,P3,2022-07-16,65
S4,P4,2022-07-16,97
S4,P5,2022-07-16,69
S5,P1,2022-07-16,77
S5,P2,2022-07-16,72
S5,P3,2022-07-16,51
S5,P4,2022-07-16,57
S5,P5,2022-07-16,60
S1,P1,2022-07-17,92
S1,P2,2022-07-17,91
S1,P3,2022-07-17,60
S1,P4,2022-07-17,94
S1,P5,2022-07-17,67
S2,P1,2022-07-17,84
S2,P2,2022-07-17,65
S2,P3,2022-07-17,69
S2,P4,2022-07-17,100
S2,P5,2022-07-17,74
S3,P1,2022-07-17,91
S3,P2,2022-07-17,95
S3,P3,2022-07-17,80
S3,P4,2022-07-17,74
S3,P5,2022-07-17,92
S4,P1,2022-07-17,94
S4,P2,2022-07-17,92
S4,P3,2022-07-17,51
S4,P4,2022-07-17,80
S4,P5,2022-07-17,100
S5,P1,2022-07-17,54
S5,P2,2022-07-17,66
S5,P3,2022-07-17,66
S5,P4,2022-07-17,87
S5,P5,2022-07-17,78
S1,P1,2022-07-18,76
S1,P2,2022-07-18,76
S1,P3,2022-07-18,73
S1,P4,2022-07-18,94
S1,P5,2022-07-18,65
S2,P1,2022-07-18,75
S2,P2,2022-07-18,71
S2,P3,2022-07-18,54
S2,P4,2022-07-18,57
S2,P5,2022-07-18,93
S3,P1,2022-07-18,93
S3,P2,2022-07-18,56
S3,P3,2022-07-18,78
S3,P4,2022-07-18,87
S3,P5,2022-07-18,50
S4,P1,2022-07-18,64
S4,P2,2022-07-18,91
S4,P3,2022-07-18,73
S4,P4,2022-07-18,90
S4,P5,2022-07-18,51
S5,P1,2022-07-18,85
S5,P2,2022-07-18,60
S5,P3,2022-07-18,78
S5,P4,2022-07-18,61
S5,P5,2022-07-18,54
S1,P1,2022-07-19,62
S1,P2,2022-07-19,76
S1,P3,2022-07-19,87
S1,P4,2022-07-19,67
S1,P5,2022-07-19,87
S2,P1,2022-07-19,59
S2,P2,2022-07-19,62
S2,P3,2022-07-19,68
S2,P4,2022-07-19,65
S2,P5,2022-07-19,75
S3,P1,2022-07-19,92
S3,P2,2022-07-19,81
S3,P3,2022-07-19,55
S3,P4,2022-07-19,53
S3,P5,2022-07-19,60
S4,P1,2022-07-19,55
S4,P2,2022-07-19,61
S4,P3,2022-07-19,63
S4,P4,2022-07-19,73
S4,P5,2022-07-19,87
S5,P1,2022-07-19,66
S5,P2,2022-07-19,69
S5,P3,2022-07-19,91
S5,P4,2022-07-19,75
S5,P5,2022-07-19,61
S1,P1,2022-07-20,56
S1,P2,2022-07-20,98
S1,P3,2022-07-20,93
S1,P4,2022-07-20,79
S1,P5,2022-07-20,63
S2,P1,2022-07-20,51
S2,P2,2022-07-20,73
S2,P3,2022-07-20,83
S2,P4,2022-07-20,50
S2,P5,2022-07-20,58
S3,P1,2022-07-20,94
S3,P2,2022-07-20,88
S3,P3,2022-07-20,65
S3,P4,2022-07-20,95
S3,P5,2022-07-20,53
S4,P1,2022-07-20,94
S4,P2,2022-07-20,67
S4,P3,2022-07-20,100
S4,P4,2022-07-20,89
S4,P5,2022-07-20,86
S5,P1,2022-07-20,60
S5,P2,2022-07-20,56
S5,P3,2022-07-20,72
S5,P4,2022-07-20,87
S5,P5,2022-07-20,92
S1,P1,2022-07-21,82
S1,P2,2022-07-21,76
S1,P3,2022-07-21,91
S1,P4,2022-07-21,52
S1,P5,2022-07-21,93
S2,P1,2022-07-21,79
S2,P2,2022-07-21,86
S2,P3,2022-07-21,56
S2,P4,2022-07-21,77
S2,P5,2022-07-21,79
S3,P1,2022-07-21,96
S3,P2,2022-07-21,79
S3,P3,2022-07-21,68
S3,P4,2022-07-21,79
S3,P5,2022-07-21,83
S4,P1,2022-07-21,62
S4,P2,2022-07-21,87
S4,P3,2022-07-21,52
S4,P4,2022-07-21,56
S4,P5,2022-07-21,84
S5,P1,2022-07-21,83
S5,P2,2022-07-21,70
S5,P3,2022-07-21,61
S5,P4,2022-07-21,78
S5,P5,2022-07-21,70
S1,P1,2022-07-22,66
S1,P2,2022-07-22,93
S1,P3,2022-07-22,83
S1,P4,2022-07-22,86
S1,P5,2022-07-22,54
S2,P1,2022-07-22,79
S2,P2,2022-07-22,60
S2,P3,2022-07-22,68
S2,P4,2022-07-22,74
S2,P5,2022-07-22,90
S3,P1,2022-07-22,71
S3,P2,2022-07-22,63
S3,P3,2022-07-22,51
S3,P4,2022-07-22,52
S3,P5,2022-07-22,54
S4,P1,2022-07-22,54
S4,P2,2022-07-22,100
S4,P3,2022-07-22,76
S4,P4,2022-07-22,67
S4,P5,2022-07-22,80
S5,P1,2022-07-22,100
S5,P2,2022-07-22,91
S5,P3,2022-07-22,58
S5,P4,2022-07-22,77
S5,P5,2022-07-22,68
S1,P1,2022-07-23,82
S1,P2,2022-07-23,66
S1,P3,2022-07-23,73
S1,P4,2022-07-23,58
S1,P5,2022-07-23,59
S2,P1,2022-07-23,51
S2,P2,2022-07-23,95
S2,P3,2022-07-23,89
S2,P4,2022-07-23,71
S2,P5,2022-07-23,96
S3,P1,2022-07-23,74
S3,P2,2022-07-23,88
S3,P3,2022-07-23,56
S3,P4,2022-07-23,70
S3,P5,2022-07-23,85
S4,P1,2022-07-23,57
S4,P2,2022-07-23,98
S4,P3,2022-07-23,87
S4,P4,2022-07-23,54
S4,P5,2022-07-23,100
S5,P1,2022-07-23,89
S5,P2,2022-07-23,94
S5,P3,2022-07-23,78
S5,P4,2022-07-23,88
S5,P5,2022-07-23,94
S1,P1,2022-07-24,55
S1,P2,2022-07-24,65
S1,P3,2022-07-24,83
S1,P4,2022-07-24,77
S1,P5,2022-07-24,50
S2,P1,2022-07-24,76
S2,P2,2022-07-24,76
S2,P3,2022-07-24,69
S2,P4,2022-07-24,76
S2,P5,2022-07-24,67
S3,P1,2022-07-24,100
S3,P2,2022-07-24,99
S3,P3,2022-07-24,50
S3,P4,2022-07-24,100
S3,P5,2022-07-24,73
S4,P1,2022-07-24,94
S4,P2,2022-07-24,57
S4,P3,2022-07-24,84
S4,P4,2022-07-24,83
S4,P5,2022-07-24,73
S5,P1,2022-07-24,59
S5,P2,2022-07-24,58
S5,P3,2022-07-24,63
S5,P4,2022-07-24,94
S5,P5,2022-07-24,95
S1,P1,2022-07-25,76
S1,P2,2022-07-25,86
S1,P3,2022-07-25,100
S1,P4,2022-07-25,87
S1,P5,2022-07-25,81
S2,P1,2022-07-25,66
S2,P2,2022-07-25,94
S2,P3,2022-07-25,70
S2,P4,2022-07-25,92
S2,P5,2022-07-25,59
S3,P1,2022-07-25,97
S3,P2,2022-07-25,96
S3,P3,2022-07-25,53
S3,P4,2022-07-25,76
S3,P5,2022-07-25,58
S4,P1,2022-07-25,82
S4,P2,2022-07-25,68
S4,P3,2022-07-25,89
S4,P4,2022-07-25,69
S4,P5,2022-07-25,95
S5,P1,2022-07-25,61
S5,P2,2022-07-25,98
S5,P3,2022-07-25,65
S5,P4,2022-07-25,59
S5,P5,2022-07-25,87
S1,P1,2022-07-26,70
S1,P2,2022-07-26,89
S1,P3,2022-07-26,87
S1,P4,2022-07-26,81
S1,P5,2022-07-26,57
S2,P1,2022-07-26,85
S2,P2,2022-07-26,83
S2,P3,2022-07-26,56
S2,P4,2022-07-26,53
S2,P5,2022-07-26,51
S3,P1,2022-07-26,88
S3,P2,2022-07-26,78
S3,P3,2022-07-26,77
S3,P4,2022-07-26,82
S3,P5,2022-07-26,81
S4,P1,2022-07-26,82
S4,P2,2022-07-26,66
S4,P3,2022-07-26,51
S4,P4,2022-07-26,54
S4,P5,2022-07-26,80
S5,P1,2022-07-26,67
S5,P2,2022-07-26,83
S5,P3,2022-07-26,51
S5,P4,2022-07-26,63
S5,P5,2022-07-26,54
S1,P1,2022-07-27,68
S1,P2,2022-07-27,64
S1,P3,2022-07-27,76
S1,P4,2022-07-27,85
S1,P5,2022-07-27,70
S2,P1,2022-07-27,87
S2,P2,2022-07-27,50
S2,P3,2022-07-27,71
S2,P4,2022-07-27,91
S2,P5,2022-07-27,74
S3,P1,2022-07-27,84
S3,P2,2022-07-27,70
S3,P3,2022-07-27,65
S3,P4,2022-07-27,56
S3,P5,2022-07-27,57
S4,P1,2022-07-27,79
S4,P2,2022-07-27,59
S4,P3,2022-07-27,71
S4,P4,2022-07-27,55
S4,P5,2022-07-27,96
S5,P1,2022-07-27,76
S5,P2,2022-07-27,63
S5,P3,2022-07-27,84
S5,P4,2022-07-27,65
S5,P5,2022-07-27,74
S1,P1,2022-07-28,91
S1,P2,2022-07-28,98
S1,P3,2022-07-28,80
S1,P4,2022-07-28,98
S1,P5,2022-07-28,76
S2,P1,2022-07-28,90
S2,P2,2022-07-28,53
S2,P3,2022-07-28,81
S2,P4,2022-07-28,92
S2,P5,2022-07-28,60
S3,P1,2022-07-28,59
S3,P2,2022-07-28,75
S3,P3,2022-07-28,80
S3,P4,2022-07-28,80
S3,P5,2022-07-28,65
S4,P1,2022-07-28,82
S4,P2,2022-07-28,63
S4,P3,2022-07-28,52
S4,P4,2022-07-28,97
S4,P5,2022-07-28,96
S5,P1,2022-07-28,68
S5,P2,2022-07-28,93
S5,P3,2022-07-28,73
S5,P4,2022-07-28,61
S5,P5,2022-07-28,84
S1,P1,2022-07-29,98
S1,P2,2022-07-29,64
S1,P3,2022-07-29,75
S1,P4,2022-07-29,98
S1,P5,2022-07-29,61
S2,P1,2022-07-29,86
S2,P2,2022-07-29,71
S2,P3,2022-07-29,61
S2,P4,2022-07-29,100
S2,P5,2022-07-29,80
S3,P1,2022-07-29,82
S3,P2,2022-07-29,76
S3,P3,2022-07-29,66
S3,P4,2022-07-29,65
S3,P5,2022-07-29,72
S4,P1,2022-07-29,75
S4,P2,2022-07-29,81
S4,P3,2022-07-29,80
S4,P4,2022-07-29,75
S4,P5,2022-07-29,74
S5,P1,2022-07-29,86
S5,P2,2022-07-29,54
S5,P3,2022-07-29,81
S5,P4,2022-07-29,96
S5,P5,2022-07-29,67
S1,P1,2022-07-30,65
S1,P2,2022-07-30,63
S1,P3,2022-07-30,91
S1,P4,2022-07-30,61
S1,P5,2022-07-30,89
S2,P1,2022-07-30,82
S2,P2,2022-07-30,72
S2,P3,2022-07-30,74
S2,P4,2022-07-30,50
S2,P5,2022-07-30,55
S3,P1,2022-07-30,89
S3,P2,2022-07-30,86
S3,P3,2022-07-30,75
S3,P4,2022-07-30,87
S3,P5,2022-07-30,58
S4,P1,2022-07-30,51
S4,P2,2022-07-30,58
S4,P3,2022-07-30,71
S4,P4,2022-07-30,96
S4,P5,2022-07-30,75
S5,P1,2022-07-30,51
S5,P2,2022-07-30,58
S5,P3,2022-07-30,79
S5,P4,2022-07-30,68
S5,P5,2022-07-30,55
S1,P1,2022-07-31,55
S1,P2,2022-07-31,57
S1,P3,2022-07-31,54
S1,P4,2022-07-31,64
S1,P5,2022-07-31,94
S2,P1,2022-07-31,91
S2,P2,2022-07-31,97
S2,P3,2022-07-31,87
S2,P4,2022-07-31,56
S2,P5,2022-07-31,79
S3,P1,2022-07-31,88
S3,P2,2022-07-31,90
S3,P3,2022-07-31,90
S3,P4,2022-07-31,100
S3,P5,2022-07-31,58
S4,P1,2022-07-31,69
S4,P2,2022-07-31,84
S4,P3,2022-07-31,87
S4,P4,2022-07-31,78
S4,P5,2022-07-31,94
S5,P1,2022-07-31,85
S5,P2,2022-07-31,52
S5,P3,2022-07-31,62
S5,P4,2022-07-31,91
S5,P5,2022-07-31,75
S1,P1,2022-08-01,52
S1,P2,2022-08-01,90
S1,P3,2022-08-01,58
S1,P4,2022-08-01,54
S1,P5,2022-08-01,88
S2,P1,2022-08-01,81
S2,P2,2022-08-01,77
S2,P3,2022-08-01,65
S2,P4,2022-08-01,72
S2,P5,2022-08-01,79
S3,P1,2022-08-01,61
S3,P2,2022-08-01,64
S3,P3,2022-08-01,100
S3,P4,2022-08-01,74
S3,P5,2022-08-01,89
S4,P1,2022-08-01,80
S4,P2,2022-08-01,81
S4,P3,2022-08-01,86
S4,P4,2022-08-01,81
S4,P5,2022-08-01,87
S5,P1,2022-08-01,61
S5,P2,2022-08-01,74
S5,P3,2022-08-01,67
S5,P4,2022-08-01,96
S5,P5,2022-08-01,94
S1,P1,2022-08-02,63
S1,P2,2022-08-02,79
S1,P3,2022-08-02,76
S1,P4,2022-08-02,53
S1,P5,2022-08-02,70
S2,P1,2022-08-02,93
S2,P2,2022-08-02,65
S2,P3,2022-08-02,94
S2,P4,2022-08-02,79
S2,P5,2022-08-02,79
S3,P1,2022-08-02,56
S3,P2,2022-08-02,99
S3,P3,2022-08-02,80
S3,P4,2022-08-02,66
S3,P5,2022-08-02,72
S4,P1,2022-08-02,66
S4,P2,2022-08-02,76
S4,P3,2022-08-02,72
S4,P4,2022-08-02,81
S4,P5,2022-08-02,82
S5,P1,2022-08-02,51
S5,P2,2022-08-02,84
S5,P3,2022-08-02,74
S5,P4,2022-08-02,86
S5,P5,2022-08-02,52
S1,P1,2022-08-03,86
S1,P2,2022-08-03,67
S1,P3,2022-08-03,74
S1,P4,2022-08-03,98
S1,P5,2022-08-03,55
S2,P1,2022-08-03,90
S2,P2,2022-08-03,100
S2,P3,2022-08-03,87
S2,P4,2022-08-03,83
S2,P5,2022-08-03,56
S3,P1,2022-08-03,92
S3,P2,2022-08-03,58
S3,P3,2022-08-03,62
S3,P4,2022-08-03,72
S3,P5,2022-08-03,77
S4,P1,2022-08-03,69
S4,P2,2022-08-03,95
S4,P3,2022-08-03,54
S4,P4,2022-08-03,53
S4,P5,2022-08-03,90
S5,P1,2022-08-03,92
S5,P2,2022-08-03,58
S5,P3,2022-08-03,51
S5,P4,2022-08-03,100
S5,P5,2022-08-03,79
S1,P1,2022-08-04,80
S1,P2,2022-08-04,60
S1,P3,2022-08-04,62
S1,P4,2022-08-04,85
S1,P5,2022-08-04,54
S2,P1,2022-08-04,73
S2,P2,2022-08-04,73
S2,P3,2022-08-04,60
S2,P4,2022-08-04,66
S2,P5,2022-08-04,90
S3,P1,2022-08-04,51
S3,P2,2022-08-04,54
S3,P3,2022-08-04,58
S3,P4,2022-08-04,60
S3,P5,2022-08-04,78
S4,P1,2022-08-04,55
S4,P2,2022-08-04,96
S4,P3,2022-08-04,65
S4,P4,2022-08-04,63
